,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
6154767,"frozenset({""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154768,"frozenset({""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154770,"frozenset({""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154771,"frozenset({""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154774,"frozenset({""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154775,"frozenset({'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154776,"frozenset({'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154777,"frozenset({'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154779,"frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154780,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154783,"frozenset({'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154784,"frozenset({'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154785,"frozenset({'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154787,"frozenset({'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154788,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154791,"frozenset({'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154792,"frozenset({'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154794,"frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154795,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154798,"frozenset({'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154800,"frozenset({'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154801,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154804,"frozenset({'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154810,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
